,prices,market_caps,total_volumes,dates
332,117.70538590366436,12182154959.33421,1607356549.8743916,2018-11-30 00:00:00.000
333,113.4028831522645,11708062196.90978,1719140725.5823185,2018-12-01 00:00:00.000
334,118.10075903673732,12257640966.96176,1471310196.1165853,2018-12-02 00:00:00.000
335,115.94428273243844,11998542053.561508,1311180616.0078957,2018-12-03 00:00:00.000
336,108.67684762425776,11252886409.15223,1272979823.5054636,2018-12-04 00:00:00.000
337,109.85191500097886,11368927707.526571,1334764925.9641466,2018-12-05 00:00:00.000
338,102.51104175852288,10626501697.030668,1338392608.1239889,2018-12-06 00:00:00.000
339,91.10115845588969,9411545128.787203,1619374013.0384092,2018-12-07 00:00:00.000
340,92.96795017189604,9610584223.413237,2504222326.1841803,2018-12-08 00:00:00.000
341,90.67825609691094,9437707619.370005,1807021801.6527622,2018-12-09 00:00:00.000
342,93.53012682199429,9708220956.92728,1591278001.7639914,2018-12-10 00:00:00.000
343,89.85371730794834,9323959135.591385,1295907311.516668,2018-12-11 00:00:00.000
344,87.85041070425926,9111391456.283594,1392270657.2968814,2018-12-12 00:00:00.000
345,89.37790161622951,9261188928.81479,1232429721.5102735,2018-12-13 00:00:00.000
346,85.95872706359158,8913719805.958307,1269694470.9247181,2018-12-14 00:00:00.000
347,83.78596235654511,8696897485.61424,1325123179.3098264,2018-12-15 00:00:00.000
348,83.8335821320138,8697750641.337017,1109693017.2554052,2018-12-16 00:00:00.000
349,84.46584639727314,8803144021.88444,1198587935.4117327,2018-12-17 00:00:00.000
350,94.07306838255042,9769901072.309902,1696264039.588314,2018-12-18 00:00:00.000
351,100.05002539321067,10392925527.200373,1751770011.1099293,2018-12-19 00:00:00.000
352,99.49155365807758,10336785710.638008,1971206305.0304084,2018-12-20 00:00:00.000
353,114.42918370038834,11865192793.01515,2413040598.1809735,2018-12-21 00:00:00.000
354,107.85318110517642,11228235724.642712,2146527658.029341,2018-12-22 00:00:00.000
355,115.04582181530175,11930676648.438414,1843031240.6757457,2018-12-23 00:00:00.000
356,129.20650341412852,13420144843.953455,3038557582.0165663,2018-12-24 00:00:00.000
357,138.95781833191495,14528137553.21583,4190149358.5431848,2018-12-25 00:00:00.000
358,127.63707252348217,13232839336.104912,2981293112.474187,2018-12-26 00:00:00.000
359,129.51137399263007,13473635804.054379,2263075668.319348,2018-12-27 00:00:00.000
360,114.1013635506553,11924339225.89629,1964406471.6911712,2018-12-28 00:00:00.000
361,134.01993952035144,13935614204.209122,2611941307.2773275,2018-12-29 00:00:00.000
362,138.75426661197633,14676638050.826061,2754610335.045736,2018-12-30 00:00:00.000
363,137.6316929791457,14310166049.405546,2326472259.1586623,2018-12-31 00:00:00.000
364,131.45872465603802,13677300455.463268,1822123555.3749323,2019-01-01 00:00:00.000
365,138.14480220535194,14392313036.760887,1831181165.2598188,2019-01-02 00:00:00.000
366,152.86045271321305,15922214147.12651,2970382678.100767,2019-01-03 00:00:00.000
367,146.7305994341217,15277722818.958939,2147721864.232185,2019-01-04 00:00:00.000
368,153.0565669307744,15940848169.781616,2802750465.265354,2019-01-05 00:00:00.000
369,153.65187149457,16018302447.242657,2751810037.277045,2019-01-06 00:00:00.000
370,154.69930839905126,16115376656.500986,2604841786.5535765,2019-01-07 00:00:00.000
371,149.89869762072908,15614190928.600574,2288173707.0961676,2019-01-08 00:00:00.000
372,148.14786553107623,15452130779.24307,2024950462.4209144,2019-01-09 00:00:00.000
373,148.7388798515161,15516781022.69595,1895694764.7753518,2019-01-10 00:00:00.000
374,126.62475249770274,13229569871.910849,2728309575.30694,2019-01-11 00:00:00.000
375,124.6267970725248,12975985683.226751,2081742756.9099514,2019-01-12 00:00:00.000
376,123.75936261029351,12909473758.745958,1504750867.1261935,2019-01-13 00:00:00.000
377,114.76604584662175,11970884149.01689,1642681383.2372842,2019-01-14 00:00:00.000
378,127.40527329081972,13312835355.826275,2141032095.0550327,2019-01-15 00:00:00.000
379,119.81437324652917,12511274618.87375,2179445232.6582036,2019-01-16 00:00:00.000
380,122.24553850486993,12790017531.356869,2113608536.6644716,2019-01-17 00:00:00.000
381,121.92726666997898,12732832650.46048,1953391667.2246928,2019-01-18 00:00:00.000
382,119.1707391686563,12441677743.686483,1689783955.342064,2019-01-19 00:00:00.000
383,122.92817578942176,12841756778.277468,1843518995.3753238,2019-01-20 00:00:00.000
384,117.6078729013454,12288060353.539341,1968418396.7324762,2019-01-21 00:00:00.000
385,115.82686433322588,12103985769.178844,1719454581.2400157,2019-01-22 00:00:00.000
386,117.81718880676009,12313725371.510918,1765861558.4971473,2019-01-23 00:00:00.000
387,116.41601969858114,12169120160.834082,1599707091.7203567,2019-01-24 00:00:00.000
388,116.24543567436463,12153158417.51909,1605735349.503223,2019-01-25 00:00:00.000
389,115.14990605895021,12040473330.175814,1612015659.44269,2019-01-26 00:00:00.000
390,115.33716687142687,12061900817.036028,1433112570.853001,2019-01-27 00:00:00.000
391,112.51348924314217,11774157608.884583,1753825291.7971783,2019-01-28 00:00:00.000
392,105.35239189764611,11010938397.321363,2332780149.277323,2019-01-29 00:00:00.000
393,104.59784628074063,10955187408.251522,2555950268.3740425,2019-01-30 00:00:00.000
394,108.27309466982854,11329885765.71566,2493952726.425111,2019-01-31 00:00:00.000
395,106.33599581366398,11125649845.205639,1980504563.8608692,2019-02-01 00:00:00.000
396,107.00955827242754,11200980015.417768,2189489172.098924,2019-02-02 00:00:00.000
397,108.77817692653159,11387807226.075611,1859087081.855614,2019-02-03 00:00:00.000
398,107.19999697185268,11229439070.409464,1970373516.398768,2019-02-04 00:00:00.000
399,107.61824539435413,11267355154.846409,1910734433.7085884,2019-02-05 00:00:00.000
400,107.31703853339418,11245947689.319769,1850805735.245364,2019-02-06 00:00:00.000
401,104.62362623241391,10959290841.797949,2028390258.2091599,2019-02-07 00:00:00.000
402,104.26536439234141,10923364917.939417,1809028295.0201623,2019-02-08 00:00:00.000
403,119.33360463375858,12490351594.278725,3337030323.848282,2019-02-09 00:00:00.000
404,119.48955517293045,12520670865.692413,2281124257.2366414,2019-02-10 00:00:00.000
405,124.88963479029995,13087985837.282696,2720772395.722468,2019-02-11 00:00:00.000
406,120.97026174727318,12680390197.310715,2802017940.5234113,2019-02-12 00:00:00.000
407,122.54208894762355,12845310573.797472,2573128709.502421,2019-02-13 00:00:00.000
408,122.09412965721424,12793730452.297075,2635011194.1226845,2019-02-14 00:00:00.000
409,120.59217399552682,12668201016.366795,2745287445.7246704,2019-02-15 00:00:00.000
410,121.57227847601175,12742765419.399738,2374950565.9874945,2019-02-16 00:00:00.000
411,122.93860835926709,12903776985.469166,2286482856.840245,2019-02-17 00:00:00.000
412,133.88146961685993,14098327882.16335,4003447879.040646,2019-02-18 00:00:00.000
413,145.32602670603126,15243928177.166456,5528376735.104817,2019-02-19 00:00:00.000
414,143.65523417640586,15072819715.874296,4958547530.735177,2019-02-20 00:00:00.000
415,148.8684346762975,15611440200.106087,4674193073.576877,2019-02-21 00:00:00.000
416,145.2958232437471,15225793598.680445,4028897436.931248,2019-02-22 00:00:00.000
417,148.04165031619752,15537602228.061953,3866449781.9766116,2019-02-23 00:00:00.000
418,157.67559560191677,16550258314.845478,5041062545.201769,2019-02-24 00:00:00.000
419,134.31602869596247,14284713525.163023,6907323014.255601,2019-02-25 00:00:00.000
420,137.8218665264574,14472468022.306929,5199003327.451232,2019-02-26 00:00:00.000
421,135.99783785109707,14307393197.668602,4013821729.4520674,2019-02-27 00:00:00.000
422,134.84981713392082,14178777736.552544,4639489690.788092,2019-02-28 00:00:00.000
423,135.4906837644075,14233212113.400938,4363574713.481887,2019-03-01 00:00:00.000
424,134.95470877409352,14187938674.158926,3152662372.3438797,2019-03-02 00:00:00.000
425,132.40742658761687,13922485507.386408,3386932026.236029,2019-03-03 00:00:00.000
426,130.5403477406027,13708633834.78851,3658774171.8825684,2019-03-04 00:00:00.000
427,125.6240824924571,13206850625.680403,4360833026.630624,2019-03-05 00:00:00.000
428,136.5502476885833,14358338788.931305,5188731980.705806,2019-03-06 00:00:00.000
429,137.32665152792868,14452766138.766956,4644218449.362553,2019-03-07 00:00:00.000
430,136.78614228385894,14369621725.628769,4578357693.783855,2019-03-08 00:00:00.000
431,133.5416931933968,14031460882.113087,4522056070.475344,2019-03-09 00:00:00.000
432,137.1960003042231,14428962251.829548,4296123041.029174,2019-03-10 00:00:00.000
433,135.62080210154824,14309692872.294827,4499641386.635785,2019-03-11 00:00:00.000
434,132.38753404384025,13919712301.577475,3785480350.370964,2019-03-12 00:00:00.000
435,133.28742563523164,14031839989.199167,4188517679.4991765,2019-03-13 00:00:00.000
436,131.6683444532404,13852442749.06418,3621660451.668175,2019-03-14 00:00:00.000
437,132.14623792639355,13903058196.646849,3916095404.0189743,2019-03-15 00:00:00.000
438,136.4478648131974,14361253091.20203,4756481151.442661,2019-03-16 00:00:00.000
439,141.08804416286097,14864545411.806246,4786242985.088408,2019-03-17 00:00:00.000
440,138.55063028189403,14586546977.699165,3163231174.800602,2019-03-18 00:00:00.000
441,137.65794893090973,14504816696.08246,4436947537.81063,2019-03-19 00:00:00.000
442,138.5225166550466,14588139258.964716,4016707231.683015,2019-03-20 00:00:00.000
443,139.0759731796369,14646332154.545843,4301026829.020336,2019-03-21 00:00:00.000
444,135.05601072736965,14226418657.384989,5329540237.069148,2019-03-22 00:00:00.000
445,136.0995360201361,14349872413.090286,4676895061.111653,2019-03-23 00:00:00.000
446,137.19806866408575,14458951512.820686,4329648785.084198,2019-03-24 00:00:00.000
447,136.05748300079634,14349083379.676003,4828779391.134742,2019-03-25 00:00:00.000
448,133.8175199792062,14114508110.83552,5128191497.587813,2019-03-26 00:00:00.000
449,134.02990438257248,14127347666.266151,6365187624.764251,2019-03-27 00:00:00.000
450,139.63660664431762,14728909325.816017,6058290711.3394575,2019-03-28 00:00:00.000
451,137.81198852309657,14528588960.681654,6421741403.9849205,2019-03-29 00:00:00.000
452,143.14644309796884,15091573435.250275,6309182468.745683,2019-03-30 00:00:00.000
453,142.28965262894044,15005382590.00451,6431145135.476545,2019-03-31 00:00:00.000
454,141.586389044902,14930496588.280657,5681255417.619743,2019-04-01 00:00:00.000
455,141.51455520152766,14928001079.066639,5806385520.250954,2019-04-02 00:00:00.000
456,164.05054289558294,17376379496.109585,11972928895.801353,2019-04-03 00:00:00.000
457,160.43283831978377,17073994347.06151,14345018962.49493,2019-04-04 00:00:00.000
458,157.41222580794496,16631238666.397068,18960578265.68538,2019-04-05 00:00:00.000
459,165.1385234713877,17415767438.96335,8154465149.927939,2019-04-06 00:00:00.000
460,165.32515186458005,17431813826.27367,8041146224.6182995,2019-04-07 00:00:00.000
461,174.09052297795662,18330615695.15078,8774486908.148108,2019-04-08 00:00:00.000
462,180.01192355336678,19005528101.207676,9174797057.457947,2019-04-09 00:00:00.000
463,175.2941224274854,18514941900.58221,7853653932.961174,2019-04-10 00:00:00.000
464,177.3253178087243,18738487750.9329,8535409687.957658,2019-04-11 00:00:00.000
465,165.03710682659573,17442825237.19966,9492297742.469435,2019-04-12 00:00:00.000
466,164.57194837218958,17386399385.122326,6864550131.632152,2019-04-13 00:00:00.000
467,163.97160033492332,17327865226.321712,4895342267.034281,2019-04-14 00:00:00.000
468,167.61800117879454,17700075886.552334,5453899413.191777,2019-04-15 00:00:00.000
469,160.53249078494966,16995977336.81406,6208683988.248793,2019-04-16 00:00:00.000
470,166.4845378681717,17609171351.003345,5341068833.609714,2019-04-17 00:00:00.000
471,166.3272646030099,17588516336.63911,5326967582.034817,2019-04-18 00:00:00.000
472,173.41362781077277,18314771488.822433,7052905652.127466,2019-04-19 00:00:00.000
473,173.2282621688014,18342659764.36273,7221388008.444495,2019-04-20 00:00:00.000
474,173.16628767058037,18306343766.281067,6156525100.7694435,2019-04-21 00:00:00.000
475,169.98788930945395,17972610400.17828,6664047714.540679,2019-04-22 00:00:00.000
476,171.0434707895899,18087557354.45475,6402115847.390519,2019-04-23 00:00:00.000
477,170.91296418483168,18058590378.524723,7113521465.307921,2019-04-24 00:00:00.000
478,165.66966005027155,17513743539.566673,8048012710.936328,2019-04-25 00:00:00.000
479,153.9304406219976,16278218288.123909,7178205516.338611,2019-04-26 00:00:00.000
480,157.3757012457437,16557928986.13092,7692660385.390277,2019-04-27 00:00:00.000
481,158.28919434200932,16729345051.253407,5979883531.17244,2019-04-28 00:00:00.000
482,156.5951891487867,16559733009.547436,5768664295.690624,2019-04-29 00:00:00.000
483,154.08028243009934,16314567668.36402,6411778889.018952,2019-04-30 00:00:00.000
484,160.74469184721738,17017994744.389439,7295538037.156365,2019-05-01 00:00:00.000
485,159.48931440238658,16881275146.405905,5827474260.897809,2019-05-02 00:00:00.000
486,160.95718796104512,17057211134.916904,6382424498.642877,2019-05-03 00:00:00.000
487,166.63211526803485,17632782365.111347,7370814310.015348,2019-05-04 00:00:00.000
488,162.83631690744346,17251245248.674953,7462922637.386197,2019-05-05 00:00:00.000
489,162.37013497277283,17213549032.231903,6585100748.204202,2019-05-06 00:00:00.000
490,172.8283284518378,18328559385.30721,8296752441.893426,2019-05-07 00:00:00.000
491,170.09589748059332,18164993797.052807,9534335324.779873,2019-05-08 00:00:00.000
492,170.11063311538186,18006362667.522446,6667762034.758085,2019-05-09 00:00:00.000
493,170.57549417946805,18116042476.197884,6902719143.315466,2019-05-10 00:00:00.000
494,172.68209089135948,18289505929.628407,8161017266.9209385,2019-05-11 00:00:00.000
495,196.6901677286205,21127886686.212933,15122302157.846966,2019-05-12 00:00:00.000
496,187.2720183708742,19825564759.39219,11582482850.21803,2019-05-13 00:00:00.000
497,196.0761130134244,20785018542.369095,11346705276.931213,2019-05-14 00:00:00.000
498,218.28460968764938,23191421813.968952,13905655019.126186,2019-05-15 00:00:00.000
499,248.74500426984366,26321593931.32679,13672541332.505766,2019-05-16 00:00:00.000
500,264.90012138907406,27977152978.337208,18005081606.855213,2019-05-17 00:00:00.000
501,243.57049917993308,25882741084.84837,16370442950.862896,2019-05-18 00:00:00.000
502,235.32720134101993,24992104363.05817,9809558171.875607,2019-05-19 00:00:00.000
503,260.59698403060327,27696392705.66153,10660302136.0779,2019-05-20 00:00:00.000
504,251.9614994995826,26710731424.55328,11264583865.095984,2019-05-21 00:00:00.000
505,256.0830401834705,27208222408.161823,10173591139.714605,2019-05-22 00:00:00.000
506,244.54946301361036,25986179169.035725,9779773115.360765,2019-05-23 00:00:00.000
507,244.6460957973966,26015066752.046535,11366080280.52015,2019-05-24 00:00:00.000
508,248.54526290535333,26403380130.094868,9874907867.701994,2019-05-25 00:00:00.000
509,250.82036469745617,26638407046.872597,9323604229.835455,2019-05-26 00:00:00.000
510,266.12218207843597,28248518480.178585,11071430353.366852,2019-05-27 00:00:00.000
511,273.40508817754096,29061104048.029087,12655030646.34605,2019-05-28 00:00:00.000
512,271.227867157993,28849462681.914993,9175086732.606298,2019-05-29 00:00:00.000
513,268.7857564563058,28545915354.884007,10947486779.437864,2019-05-30 00:00:00.000
514,255.37736314606394,27163085813.469257,13789629797.840866,2019-05-31 00:00:00.000
515,268.12603920482644,28499454382.30483,13065602415.97646,2019-06-01 00:00:00.000
516,264.72732428744166,28173804952.878986,9939944521.868128,2019-06-02 00:00:00.000
517,269.9388294795906,28695353819.42512,9394858671.397644,2019-06-03 00:00:00.000
518,251.75257532903564,26744262117.273018,9490495448.140297,2019-06-04 00:00:00.000
519,240.23943365820054,25505094563.584915,9485736882.825798,2019-06-05 00:00:00.000
520,246.82656909017393,26217390413.075325,9425766068.31484,2019-06-06 00:00:00.000
521,249.9679117723965,26581663259.716743,8404331947.2354,2019-06-07 00:00:00.000
522,250.63689323005363,26701545587.49556,8150833842.114468,2019-06-08 00:00:00.000
523,244.62980571926562,26034305601.98276,7354875776.242826,2019-06-09 00:00:00.000
524,232.04158416760484,24672828577.74306,8029562832.321171,2019-06-10 00:00:00.000
525,247.25227622797598,26297325019.25777,8199127073.858642,2019-06-11 00:00:00.000
526,245.08937853941526,26090193634.664776,8182713237.348147,2019-06-12 00:00:00.000
527,260.5666340627198,27568882097.168007,12143678886.284647,2019-06-13 00:00:00.000
528,255.1204266417473,27144233034.692554,8992183283.907227,2019-06-14 00:00:00.000
529,263.92853843827874,28177766390.07106,9249836453.371191,2019-06-15 00:00:00.000
530,268.1121928964469,28555069614.98048,8326314916.480807,2019-06-16 00:00:00.000
531,269.0716935274996,28730739929.02647,11214016847.926468,2019-06-17 00:00:00.000
532,273.12368845247914,29075955330.534096,10113175117.058073,2019-06-18 00:00:00.000
533,264.78793107969506,28216787936.482452,9119385783.21149,2019-06-19 00:00:00.000
534,269.1527997781388,28662304286.474934,8141550514.028044,2019-06-20 00:00:00.000
535,272.334690986303,29062957235.75888,9013711196.951782,2019-06-21 00:00:00.000
536,294.47562296593696,31419443062.588604,13984421402.12714,2019-06-22 00:00:00.000
537,310.65499867231955,33084459417.56612,14958216407.156822,2019-06-23 00:00:00.000
538,307.9472102635873,32863219243.396492,11379261835.846235,2019-06-24 00:00:00.000
539,311.06822902414945,33154422291.905163,10801735316.460266,2019-06-25 00:00:00.000
540,318.635944657736,33909642984.874393,11894108469.494308,2019-06-26 00:00:00.000
541,337.3409578098138,36033928259.050896,20783128904.669895,2019-06-27 00:00:00.000
542,295.8416528876357,31578278682.118446,17565136833.06944,2019-06-28 00:00:00.000
543,309.949031472406,33044592666.437965,13481294400.562168,2019-06-29 00:00:00.000
544,321.43279903776084,34306768610.59132,15410762009.028484,2019-06-30 00:00:00.000
545,292.83887601724456,31176379854.59102,14452227264.203045,2019-07-01 00:00:00.000
546,295.2558980709613,31498970007.217487,14541502314.74893,2019-07-02 00:00:00.000
547,290.9596721071729,30959350149.490692,13634093714.668394,2019-07-03 00:00:00.000
548,304.1705424011823,32463482348.950417,13852646285.058842,2019-07-04 00:00:00.000
549,285.2194708797813,30439535096.682316,11865088600.655111,2019-07-05 00:00:00.000
550,287.98591058443674,30740130568.29118,12482686164.985281,2019-07-06 00:00:00.000
551,289.57713834106636,30937887121.98499,11073979598.076387,2019-07-07 00:00:00.000
552,305.33625290070216,32585483973.188705,9431071377.576225,2019-07-08 00:00:00.000
553,312.4663688290414,33325496553.950596,11412190952.131702,2019-07-09 00:00:00.000
554,307.7796837520068,32850299631.681156,12539512334.617245,2019-07-10 00:00:00.000
555,290.009967157574,30956973577.480614,14363666681.915071,2019-07-11 00:00:00.000
556,268.6352130477999,28636795382.556053,11259727245.112816,2019-07-12 00:00:00.000
557,275.80920843487644,29477046976.610035,9759415139.820307,2019-07-13 00:00:00.000
558,270.314761247692,28810921295.770554,8942739616.455101,2019-07-14 00:00:00.000
559,227.12207268042678,24246464997.184734,10112411751.87944,2019-07-15 00:00:00.000
560,230.18019411198864,24761194859.108467,12728221879.918568,2019-07-16 00:00:00.000
561,199.94052185387875,21404242629.096542,11546792446.85422,2019-07-17 00:00:00.000
562,210.83853712737297,22555777896.46238,11495306974.325901,2019-07-18 00:00:00.000
563,226.3035342868679,24469199432.985012,12224826620.798044,2019-07-19 00:00:00.000
564,221.11374095039795,23638366539.887043,9394172336.260527,2019-07-20 00:00:00.000
565,228.96480408491627,24370718738.349724,9443236308.126741,2019-07-21 00:00:00.000
566,226.15340772656594,24197616725.96213,8668234008.782793,2019-07-22 00:00:00.000
567,217.65256165832335,23300408113.461063,9159417328.812357,2019-07-23 00:00:00.000
568,213.5021516080946,22833250656.49764,8343544802.577731,2019-07-24 00:00:00.000
569,217.19777774847861,23289112074.867935,8036309076.5856,2019-07-25 00:00:00.000
570,219.48779097276912,23512755315.51417,8431628740.248658,2019-07-26 00:00:00.000
571,219.58243262777626,23510568057.420704,6261416237.370375,2019-07-27 00:00:00.000
572,206.531772895918,22113111388.41074,6935857584.275074,2019-07-28 00:00:00.000
573,211.229753661743,22676505895.192112,6820635279.878914,2019-07-29 00:00:00.000
574,210.82351650905207,22532332968.39789,7155796188.164937,2019-07-30 00:00:00.000
575,209.64626074112806,22459680355.763912,6861118022.849301,2019-07-31 00:00:00.000
576,218.61308553620958,23395542240.652126,7854507842.961148,2019-08-01 00:00:00.000
577,216.630420657716,23212512549.342392,7106350020.545052,2019-08-02 00:00:00.000
578,217.79546207706508,23340842011.61525,7476612908.300348,2019-08-03 00:00:00.000
579,221.41611875255478,23728815859.720734,7118505874.499466,2019-08-04 00:00:00.000
580,221.98815294300547,23801827044.905396,7801234062.836402,2019-08-05 00:00:00.000
581,232.82368350463972,24942936105.273483,10565615079.886549,2019-08-06 00:00:00.000
582,227.02071107575,24246876267.774906,9971872218.817013,2019-08-07 00:00:00.000
583,226.4011931773696,24246033283.292213,9705696057.326073,2019-08-08 00:00:00.000
584,221.99588620712112,23748361769.302696,8972857706.734287,2019-08-09 00:00:00.000
585,210.15361895773407,22496236375.06767,9017297468.618519,2019-08-10 00:00:00.000
586,206.50462546838185,22164896130.494186,7866305403.719613,2019-08-11 00:00:00.000
587,216.4855805517722,23199201016.471577,8817555226.301624,2019-08-12 00:00:00.000
588,211.11314126304725,22642683362.924953,6858803450.515639,2019-08-13 00:00:00.000
589,209.26573714761406,22436740682.994324,7468627796.213287,2019-08-14 00:00:00.000
590,185.65530058955875,19905411203.78774,9066370572.253965,2019-08-15 00:00:00.000
591,188.15278116773473,20166571469.133984,9569868633.162851,2019-08-16 00:00:00.000
592,185.15324355177958,19875538705.637814,9104078191.86573,2019-08-17 00:00:00.000
593,185.76004109383433,19947175522.901073,7074381392.731569,2019-08-18 00:00:00.000
594,194.35736761658467,20870523158.477386,7608103574.120334,2019-08-19 00:00:00.000
595,202.95975075968417,21805354686.68139,7984979710.387964,2019-08-20 00:00:00.000
596,196.27274728566928,21099092813.884506,7427661565.776037,2019-08-21 00:00:00.000
597,187.01618910896025,20090814029.40346,7533577003.439183,2019-08-22 00:00:00.000
598,191.52119596772542,20579733353.237606,8373678956.808694,2019-08-23 00:00:00.000
599,194.2093873568753,20886288389.848602,8310335766.427433,2019-08-24 00:00:00.000
600,190.55575089343063,20497351303.834663,6816227733.539867,2019-08-25 00:00:00.000
601,186.32236897942659,20024597154.008755,6925363690.298179,2019-08-26 00:00:00.000
602,188.37725745413954,20251623745.88952,7808973221.715419,2019-08-27 00:00:00.000
603,186.97068487781738,20099329728.45356,6715792817.800851,2019-08-28 00:00:00.000
604,173.02703573027782,18598885730.967613,6630138918.5056305,2019-08-29 00:00:00.000
605,168.79916502828434,18182244936.177788,7553876741.007874,2019-08-30 00:00:00.000
606,168.6708883739598,18137815999.552658,6149887965.938229,2019-08-31 00:00:00.000
607,172.07296929356409,18507223778.142094,6422265680.054329,2019-09-01 00:00:00.000
608,170.72754514461607,18351207184.536457,5582323205.083545,2019-09-02 00:00:00.000
609,177.71647895327314,19113080684.062847,6929999813.24363,2019-09-03 00:00:00.000
610,178.82647784328285,19324838795.229195,6839270834.390837,2019-09-04 00:00:00.000
611,174.77627554812665,18790062457.39357,6753228074.432234,2019-09-05 00:00:00.000
612,174.1938100520476,18756294625.6701,6972203243.611649,2019-09-06 00:00:00.000
613,169.42286694793444,18244685096.248436,7990465595.274032,2019-09-07 00:00:00.000
614,177.85258889110943,19145726416.543644,7289035615.537996,2019-09-08 00:00:00.000
615,181.4839320522675,19532846873.76019,7427353150.500337,2019-09-09 00:00:00.000
616,181.01465623196765,19501252636.159073,8230569258.881535,2019-09-10 00:00:00.000
617,180.1493915298145,19398770840.28421,6808322892.822258,2019-09-11 00:00:00.000
618,178.08294980618456,19174005533.27935,7572468713.673471,2019-09-12 00:00:00.000
619,181.010836085851,19496200878.17006,6514468640.712693,2019-09-13 00:00:00.000
620,181.2119450035023,19522068957.29138,6577694623.403602,2019-09-14 00:00:00.000
621,188.30568158376607,20297648872.897217,7236471987.494058,2019-09-15 00:00:00.000
622,189.25504633546134,20389680178.128475,6872781110.7933855,2019-09-16 00:00:00.000
623,197.60691638393752,21223483200.061485,8404868032.960358,2019-09-17 00:00:00.000
624,209.21116304181604,22573128316.388668,10534577182.03602,2019-09-18 00:00:00.000
625,210.24907372866744,22689784462.139828,10026926701.837385,2019-09-19 00:00:00.000
626,221.74292599489385,23838258551.56916,11660216013.817453,2019-09-20 00:00:00.000
627,217.95344382394939,23468933218.644382,8563835819.843909,2019-09-21 00:00:00.000
628,215.34523960456264,23241002834.289497,8291876955.773469,2019-09-22 00:00:00.000
629,211.61753840452246,22812625864.180454,8770978542.694231,2019-09-23 00:00:00.000
630,201.00337752581868,21659224040.642677,8336808955.502666,2019-09-24 00:00:00.000
631,168.67357964603033,18418924820.330776,11738404290.834139,2019-09-25 00:00:00.000
632,170.28886769224317,18387961477.667904,10971536373.46625,2019-09-26 00:00:00.000
633,166.21680322909975,18012013650.053577,8887474208.578917,2019-09-27 00:00:00.000
634,173.90494900595044,18764435751.517056,7741411781.909645,2019-09-28 00:00:00.000
635,174.07970541243265,18778305331.488625,8420640752.534281,2019-09-29 00:00:00.000
636,169.6894747522977,18340364798.35873,6622811335.857158,2019-09-30 00:00:00.000
637,179.75716197925505,19371744530.934284,8531793896.531498,2019-10-01 00:00:00.000
638,180.63244082835516,19506079956.197968,7030264696.061253,2019-10-02 00:00:00.000
639,180.57893058773016,19515449012.870743,7011073715.725833,2019-10-03 00:00:00.000
640,176.85852555342686,19083597997.072533,6571609557.977975,2019-10-04 00:00:00.000
641,175.86315365350248,19013321261.257965,6788268823.555099,2019-10-05 00:00:00.000
642,176.2772565733896,19009613625.563313,6878002599.189638,2019-10-06 00:00:00.000
643,170.44710628243018,18414715905.660275,6183872973.064911,2019-10-07 00:00:00.000
644,180.14424760253544,19492030354.883118,8651483187.380627,2019-10-08 00:00:00.000
645,180.78979326727546,19537703569.993225,7965287586.524669,2019-10-09 00:00:00.000
646,193.33993781390976,20896473661.552616,9901588880.945726,2019-10-10 00:00:00.000
647,191.04108656991255,20655168596.9981,8489850464.079381,2019-10-11 00:00:00.000
648,180.55244905183102,19490975562.25558,9464732026.7697,2019-10-12 00:00:00.000
649,179.94653567610214,19456204702.653095,7092415247.875073,2019-10-13 00:00:00.000
650,181.2872472944888,19636637034.909355,7218077682.306935,2019-10-14 00:00:00.000
651,186.61606753146776,20182332549.589005,6948746949.167441,2019-10-15 00:00:00.000
652,180.74563079187547,19551821811.16607,7255387196.496509,2019-10-16 00:00:00.000
653,175.05406935469742,18931847830.822693,7574783773.934067,2019-10-17 00:00:00.000
654,177.4769186344818,19185722528.28324,6589528029.318176,2019-10-18 00:00:00.000
655,172.88626058117322,18701016660.84209,8019508916.141182,2019-10-19 00:00:00.000
656,171.85241043187662,18584020382.348053,6653033262.426412,2019-10-20 00:00:00.000
657,175.21210857661558,18941808902.195774,7186266521.867684,2019-10-21 00:00:00.000
658,174.35449608806442,18867384241.158245,6738537534.893596,2019-10-22 00:00:00.000
659,171.4265472158501,18558740241.107227,6863039381.640138,2019-10-23 00:00:00.000
660,161.5840435929357,17459645841.196804,8423014823.046386,2019-10-24 00:00:00.000
661,160.67839136074096,17399743469.054173,7385746457.861195,2019-10-25 00:00:00.000
662,181.45319156222183,19637705780.19648,11568719162.372278,2019-10-26 00:00:00.000
663,179.53527008259897,19404848951.545723,13413299279.150604,2019-10-27 00:00:00.000
664,183.58089983827585,19901421621.580063,11927463512.844177,2019-10-28 00:00:00.000
665,181.86179987269554,19665873705.505238,10802432065.022448,2019-10-29 00:00:00.000
666,190.50596091786502,20630859876.73889,10858105798.943794,2019-10-30 00:00:00.000
667,183.13375148673262,19844553056.696297,10475563029.033878,2019-10-31 00:00:00.000
668,182.75570124695298,19802989402.16403,10677408737.976376,2019-11-01 00:00:00.000
669,183.064191451962,19841838289.17925,8966993687.026836,2019-11-02 00:00:00.000
670,183.21568174708486,19859708138.2688,17556115439.989822,2019-11-03 00:00:00.000
